"Triad","Narration","Listener","OldOrNew","Transcript","Audience","Hedges","Rising Intonation","ID"
5,3,2,"New","drop it off the tightrope",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and hit roadrunner on the head",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and make like a burger out of him",NA,"like",NA,"5-3-2-New"
5,3,2,"New","so it cuts to the real trial of the experiment",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and he has the anvil he jumps on the rope",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and you see the rope kind of sag to the ground",NA,"kind of",NA,"5-3-2-New"
5,3,2,"New","and then like he’s sitting on the road",NA,"like",NA,"5-3-2-New"
5,3,2,"New","and the roadrunner runs up to him",NA,NA,NA,"5-3-2-New"
5,3,2,"New","says MEEP MEEP jets off the other way",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and you see him throw the anvil off to the side to go chase him",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then it slingshots him into the air",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and while he’s in the air he points to his back",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and you see like the whole he has a parachute on his back",NA,"like",NA,"5-3-2-New"
5,3,2,"New","and he goes to pull the rope cord",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then like camping supplies come out",NA,"like",NA,"5-3-2-New"
5,3,2,"New","like you got an axe you’ve got forks and knives you’ve got plates",NA,"like",NA,"5-3-2-New"
5,3,2,"New","and then he reaches into his pocket brings out acme aspirin",NA,NA,NA,"5-3-2-New"
5,3,2,"New","opens it up",NA,NA,NA,"5-3-2-New"
5,3,2,"New","you see the aspirin fly out",NA,NA,NA,"5-3-2-New"
5,3,2,"New","he grabs it from the sky eats a couple",NA,NA,NA,"5-3-2-New"
5,3,2,"New","waves to the crowd",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then they have that typical upper view ?",NA,NA,"?","5-3-2-New"
5,3,2,"New","where he falls down",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and you see like the puff of cloud as he hits from above ?","yeah","like","?","5-3-2-New"
5,3,2,"New","and then the next one",NA,NA,NA,"5-3-2-New"
5,3,2,"New","you see them chasing each other on the road",NA,NA,NA,"5-3-2-New"
5,3,2,"New","coyote’s chasing the roadrunner into the old cactus mine",NA,NA,NA,"5-3-2-New"
5,3,2,"New","so they chase into the mine",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and uh roadrunner runs in",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then you see coyote following him",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and as he’s following him it gets dark",NA,NA,NA,"5-3-2-New"
5,3,2,"New","so he runs out and grabs one of the helmets with the light on",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then you see roadrunner run out already with a helmet on",NA,NA,NA,"5-3-2-New"
5,3,2,"New","goes MEEP MEEP runs back in",NA,NA,NA,"5-3-2-New"
5,3,2,"New","coyote chases after him",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then you see like the green light for like roadrunner",NA,"like, like",NA,"5-3-2-New"
5,3,2,"New","and you see the red light for the coyote",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and they’re chasing each other around the mine",NA,NA,NA,"5-3-2-New"
5,3,2,"New","then they start going around in this circle",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then you see like coyote is still chasing him",NA,"like",NA,"5-3-2-New"
5,3,2,"New","roadrunner kinda steps off to the side into like another tunnel ?",NA,"kinda, like","?","5-3-2-New"
5,3,2,"New","and you coyote going around in a circle all by alone",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and the roadrunner is like MEEP MEEP",NA,"like",NA,"5-3-2-New"
5,3,2,"New","and they take off in like a zigzag tunnel like this ?",NA,"like","?","5-3-2-New"
5,3,2,"New","and they’re going up and down until they come to a split",NA,NA,NA,"5-3-2-New"
5,3,2,"New","where the bottom goes straight",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and the top just kinda goes up towards the surface ?",NA,"just, kinda","?","5-3-2-New"
5,3,2,"New","and the roadrunner jumps in the one going to the top",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and the coyote keeps on like bouncing down the bottom like this ?",NA,"like","?","5-3-2-New"
5,3,2,"New","’cause he’s been going up and down ?",NA,NA,"?","5-3-2-New"
5,3,2,"New","and then you see his his helmet kind of like shorts out",NA,"kind of, like",NA,"5-3-2-New"
5,3,2,"New","and he breaks out the matches lights up a match",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and you see behind him he has TNT nitroglycerin",NA,NA,NA,"5-3-2-New"
5,3,2,"New","and then they cut to the top of the tunnel",NA,NA,NA,"5-3-2-New"
5,3,2,"New","where you have like the desert and like cactuses on top",NA,"like",NA,"5-3-2-New"
5,3,2,"New","and then you see it you see the explosion and you see like",NA,"like",NA,"5-3-2-New"
5,3,2,"New","the cactuses go into the word YIPE","uh-huh",NA,NA,"5-3-2-New"
5,3,2,"New","with exclamation points","yeah",NA,NA,"5-3-2-New"
5,3,2,"New","and that’s that story",NA,NA,NA,"5-3-2-New"
6,1,1,"New","okay so this one is a ro roadrunner coyote cartoon",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so um all you see you know they’re in the middle of the desert",NA,NA,NA,"6-1-1-New"
6,1,1,"New","as usual",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and um you see the roadrunner running really really fast",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and coyote trying to chase him",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and they they stop for a second",NA,NA,NA,"6-1-1-New"
6,1,1,"New","to show the names roadrunner and coyote",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and then they keep on going",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and coyote’s trying to run after roadrunner",NA,NA,NA,"6-1-1-New"
6,1,1,"New","he has a fork and a knife in his hands",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he thinks he’s gonna get him because he gets really close to him",NA,NA,NA,"6-1-1-New"
6,1,1,"New","but then he tries to stab him with the fork and the knife",NA,NA,NA,"6-1-1-New"
6,1,1,"New","but of course he escapes","mm-hmm",NA,NA,"6-1-1-New"
6,1,1,"New","and then he stabs the floor instead",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he’s just laying there frustrated thinking",NA,"just",NA,"6-1-1-New"
6,1,1,"New","and then he comes up with a plan",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so um you see him",NA,NA,NA,"6-1-1-New"
6,1,1,"New","he puts like this metal thing around a big rock",NA,"like, thing",NA,"6-1-1-New"
6,1,1,"New","and then he has a boxing glove that he attaches like a spring to it ?","mm-hmm","like","?","6-1-1-New"
6,1,1,"New","so he pulls it back so that it’s not sticking out",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so basically likeI guess he’s gonna like press a button",NA,"like, I guess, like",NA,"6-1-1-New"
6,1,1,"New","and the boxing glove is gonna punch the roadrunner","yeah",NA,NA,"6-1-1-New"
6,1,1,"New","and he’ll stop running",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so then he’s hiding behind the rock",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and then um the road runner is about to pass",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so he tries to get the boxing glove to do that",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so then it doesn’t do what he wants",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and instead it goes backwards",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so the rock hits him ?","mm-hmm",NA,"?","6-1-1-New"
6,1,1,"New","like somehow I don’t know how that happened but the rock hits him",NA,"like, I don't know",NA,"6-1-1-New"
6,1,1,"New","and then the boxing glove lets go",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and it goes backwards and hits him in the face ?",NA,NA,"?","6-1-1-New"
6,1,1,"New","so then that’s another one that he missed",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and then um so he comes up with a new plan",NA,NA,NA,"6-1-1-New"
6,1,1,"New","like in front of him with his plans of what’s gonna happen",NA,"like",NA,"6-1-1-New"
6,1,1,"New","and you see that he",NA,NA,NA,"6-1-1-New"
6,1,1,"New","his plan is basically he’s gonna be standing on this like string",NA,NA,NA,"6-1-1-New"
6,1,1,"New","that connects both cliffs",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and um he’s gonna drop this huge metal box thing","mm-hmm","thing",NA,"6-1-1-New"
6,1,1,"New","on top of roadrunner when he passes by like down below",NA,"like",NA,"6-1-1-New"
6,1,1,"New","and it’s gonna land on him and he’s gonna get him",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so that’s his plan in the paper so then he he sets it all up",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he takes the metal ton",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he star he’s about to walk with it on the string to go",NA,NA,NA,"6-1-1-New"
6,1,1,"New","into the middle so he can drop it on roadrunner","yeah",NA,NA,"6-1-1-New"
6,1,1,"New","and then cause it’s so heavy",NA,NA,NA,"6-1-1-New"
6,1,1,"New","it takes him all the way down to where the roadrunner is","right",NA,NA,"6-1-1-New"
6,1,1,"New","so by the time he gets there the roadrunner is right in front of him",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he sees that he’s blocking his way",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so he just turns around and runs the other way ?","mm-hmm","just","?","6-1-1-New"
6,1,1,"New","and then coyote um he gets frustrated again",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and drops the ton which is gonna make gravity go","yeah",NA,NA,"6-1-1-New"
6,1,1,"New","and he flies up again",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and then like he thinks he’s okay cause he has a backpack on his back",NA,"like",NA,"6-1-1-New"
6,1,1,"New","and then um it’s a case of parachute",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so he thinks he’s okay",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he pulls the string but it’s like disconnected",NA,"like",NA,"6-1-1-New"
6,1,1,"New","and then all you see is like the bag open",NA,"like",NA,"6-1-1-New"
6,1,1,"New","and forks and knives and plates like start flying up",NA,"like",NA,"6-1-1-New"
6,1,1,"New","so he didn’t have anything to save him","mm-hmm",NA,NA,"6-1-1-New"
6,1,1,"New","and then he takes an acme aspirin",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he’s and the pills start flying up",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he takes a bunch of then and I guess",NA,"I guess",NA,"6-1-1-New"
6,1,1,"New","’cause he knows he’s gonna be in pain or something",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so he lands on the floor",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and then um oh and then he ends up trying to find roadrunner again",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and he sees a place that says acme old acme mine or something ?",NA,"or something","?","6-1-1-New"
6,1,1,"New","it’s like a coal mine","mm-hmm",NA,NA,"6-1-1-New"
6,1,1,"New","and he sees that roadrunner went in there",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so then you know it’s dark and everything and he realizes that",NA,"you know, and everything",NA,"6-1-1-New"
6,1,1,"New","so he goes back and they have these you know like construction hats ?","yeah","you know, like","?","6-1-1-New"
6,1,1,"New","the the hard ones",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and it has like a light on them so you can see where you’re going","mm-hmm","like",NA,"6-1-1-New"
6,1,1,"New","and he has a greeeen one I think",NA,"I think",NA,"6-1-1-New"
6,1,1,"New","whatever one of them has a green one and one of them has a red one",NA,"whatever",NA,"6-1-1-New"
6,1,1,"New","and then so he sees that roadrunner went in there",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so he’s chasing roadrunner",NA,NA,NA,"6-1-1-New"
6,1,1,"New","but it’s really hard to catch up with him because he’s so faast",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and you know they’re chasing each other around the place",NA,"you know",NA,"6-1-1-New"
6,1,1,"New","but you just see like you just see like darkness kind of",NA,"just, just, like, kind of",NA,"6-1-1-New"
6,1,1,"New","and like the lights running after each other",NA,"like",NA,"6-1-1-New"
6,1,1,"New","like you don’t actually see them running after each other","yeah","like",NA,"6-1-1-New"
6,1,1,"New","so then um he ends up going the wrong way basically",NA,NA,NA,"6-1-1-New"
6,1,1,"New","roadrunner goes another way and he goes the wrong way by mistake",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and and he’s running and running",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and then he realizes that I guess his light went out",NA,"I guess",NA,"6-1-1-New"
6,1,1,"New","and he doesn’t see anything",NA,NA,NA,"6-1-1-New"
6,1,1,"New","so he lights a match to see where he’s at",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and behind him all you see is um like",NA,NA,NA,"6-1-1-New"
6,1,1,"New","TNT boxes dynamite and all that","mm-hmm",NA,NA,"6-1-1-New"
6,1,1,"New","so everything gets so blown he ahk",NA,NA,NA,"6-1-1-New"
6,1,1,"New","he ends up getting blown up",NA,NA,NA,"6-1-1-New"
6,1,1,"New","and then you just see a sign made with cactuses that says YIPE",NA,"just",NA,"6-1-1-New"
6,1,1,"New","or something like that","mm-hmm","or something",NA,"6-1-1-New"
6,1,1,"New","and that’s the end","okay",NA,NA,"6-1-1-New"
6,2,2,"New","alright so this is a roadrunner and coyote cartoon","okay",NA,NA,"6-2-2-New"
6,2,2,"New","soo you see",NA,NA,NA,"6-2-2-New"
6,2,2,"New","it opens where you see the desert and the road",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and then um roadrunner is running in front of coyote",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and coyote is trying to catch the roadrunner",NA,NA,NA,"6-2-2-New"
6,2,2,"New","aand he’s running faster and faster trying to catch up to him",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and in his hands he has a knife and a fork",NA,NA,NA,"6-2-2-New"
6,2,2,"New","’cause he’s gonna try to stab him with the knife and the fork",NA,NA,NA,"6-2-2-New"
6,2,2,"New","to stab him and eat him or whatever",NA,"or whatever",NA,"6-2-2-New"
6,2,2,"New","but right like he jumps to grab him but he misses",NA,"like",NA,"6-2-2-New"
6,2,2,"New","and he ends up grabbing the floor instead ? with the knife and the fork",NA,NA,"?","6-2-2-New"
6,2,2,"New","and the roadrunner keeps on running",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and he’s frustrated",NA,NA,NA,"6-2-2-New"
6,2,2,"New","but then he gets an idea",NA,NA,NA,"6-2-2-New"
6,2,2,"New","while he’s laying on the floor with the knife and the fork",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so then he has this idea where he t takes",NA,NA,NA,"6-2-2-New"
6,2,2,"New","there’s like this big rock like hidden from the road",NA,"like",NA,"6-2-2-New"
6,2,2,"New","so that roadrunner won’t see",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and a metal like like a metal ring he puts around it ?",NA,"like, like","?","6-2-2-New"
6,2,2,"New","where he attaches boxing glove with a spring ?",NA,NA,"?","6-2-2-New"
6,2,2,"New","so he’s gonna",NA,NA,NA,"6-2-2-New"
6,2,2,"New","the boxing glove will be held back until the roadrunner comes",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and it’ll punch him and then he’ll be you know on the floor again",NA,"you know",NA,"6-2-2-New"
6,2,2,"New","so then that’s his plan",NA,NA,NA,"6-2-2-New"
6,2,2,"New","he’s standing behind it",NA,NA,NA,"6-2-2-New"
6,2,2,"New","somehow when he tries to let the boxing glove go",NA,NA,NA,"6-2-2-New"
6,2,2,"New","instead of doing what he planned",NA,NA,NA,"6-2-2-New"
6,2,2,"New","um the rock somehow hits him ? like he gets crashed by the rock ?",NA,"like","?, ?","6-2-2-New"
6,2,2,"New","like the rock goes backwards ?",NA,"like","?, ?","6-2-2-New"
6,2,2,"New","and then um the boxing glove instead of shooting frontwards",NA,NA,NA,"6-2-2-New"
6,2,2,"New","it shoots backwards so it hits him in the face ?",NA,NA,"?","6-2-2-New"
6,2,2,"New","so he’s frustrated again",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so then he comes up with a new plan um",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and you see him with like a paper like a plan of everything",NA,"like, like",NA,"6-2-2-New"
6,2,2,"New","and you see on the paper it it shows a picture of two cliffs",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and it shows him standing in the middle",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and the he dropped this metal ton on roadrunner on the bottom",NA,NA,NA,"6-2-2-New"
6,2,2,"New","’cause he’s on the bottom road ?",NA,NA,"?","6-2-2-New"
6,2,2,"New","so that’s his plan",NA,NA,NA,"6-2-2-New"
6,2,2,"New","like he’s gonna make a string ? I guess it’s like a string basically",NA,"I guess, like","?","6-2-2-New"
6,2,2,"New","he’s gonna walk on the string and drop the metal ton on roadrunner",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and he’ll be like you know down",NA,"you know",NA,"6-2-2-New"
6,2,2,"New","so then you see him actually do it",NA,NA,NA,"6-2-2-New"
6,2,2,"New","but he doesn’t realize that it’s not gonna work",NA,NA,NA,"6-2-2-New"
6,2,2,"New","because then he takes the metal ton",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and he’s he’s about to start walking on the the metal on the string",NA,NA,NA,"6-2-2-New"
6,2,2,"New","that connects both cliffs",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and once he starts walking on it it brings him down",NA,NA,NA,"6-2-2-New"
6,2,2,"New","’cause of gravity ’cause it’s so heavy",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and he ends up being on the floor",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and right when he gets down the roadrunner is about to pass",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so then roadrunner sees that he’s in his way",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so he turns around and starts running the other way instead",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so then he’s frustrated again",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and then he drops the ton ’cause he thinks he’s gonna get off the string",NA,NA,NA,"6-2-2-New"
6,2,2,"New","but gravity takes him back up",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and he shoots up into the sky",NA,NA,NA,"6-2-2-New"
6,2,2,"New","but then he thinks he’s okay because he has this book bag on",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and he takes out a string I guess ’cause he thinks he has a parachute",NA,"I guess",NA,"6-2-2-New"
6,2,2,"New","but it turns out the string doesn’t work",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and all that you see is is stuff flying up in the air",NA,"stuff",NA,"6-2-2-New"
6,2,2,"New","like forks and knifes and plates and stuff like that",NA,"like, stuff like that",NA,"6-2-2-New"
6,2,2,"New","and then he sees that he’s gonna go down",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so he takes out his acme aspirin",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and the pills start flying up",NA,NA,NA,"6-2-2-New"
6,2,2,"New","but he manages to get a few I guess",NA,"I guess",NA,"6-2-2-New"
6,2,2,"New","because he knows he’s gonna be in pain",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and then he lands on the floor",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and then um he tries to go look for roadrunner again",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and he sees a a sign that says old old uh acme mine ?",NA,NA,"?","6-2-2-New"
6,2,2,"New","or something like that",NA,"or something like that",NA,"6-2-2-New"
6,2,2,"New","so it’s like a coal mine",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and roadrunner is in there",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so then he starts to go in to chase him but then it’s completely dark",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so he gets scared and he goes back out",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and they have like a s a shelf with the caps you know",NA,"like, you know",NA,"6-2-2-New"
6,2,2,"New","like the hardware hats the hard ones ?",NA,"like","?","6-2-2-New"
6,2,2,"New","and then um it has lights on them so you can see ahead of you",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so he takes one and roadrunner ends up having one too",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and one of them have green and one of them have red",NA,NA,NA,"6-2-2-New"
6,2,2,"New","so they’re chasing each other around the mine",NA,NA,NA,"6-2-2-New"
6,2,2,"New","and you just see like the lights",NA,"like",NA,"6-2-2-New"
6,2,2,"New","you don’t actually see them ‘cause it’s dark",NA,NA,NA,"6-2-2-New"
6,2,2,"New","but it’s hard for um coyote to keep up",NA,NA,NA,"6-2-2-New"
